日期,日期區間(若為推算合併值),資料狀態,廠商,SKU,商品名稱,售價,銷售數量,退回數量,淨銷售數量,售額總計
2026-07-02,,每日明細,青青文具,4712692424410,水壺提袋(金魚),145.0,1.0,0,1.0,145.0
2026-07-02,,每日明細,青青文具,4712692424427,水壺提袋(鯛魚燒),145.0,1.0,0,1.0,145.0
2026-07-02,,每日明細,青青文具,4712692426124,好想兔皮革彈片收納袋(旅行時間),99.0,2.0,0,2.0,198.0
2026-07-02,,每日明細,青青文具,4712692432378,創意磁鐵(水果茶),65.0,1.0,0,1.0,65.0
2026-07-02,,每日明細,青青文具,4712692432385,創意磁鐵(清涼一下),65.0,1.0,0,1.0,65.0
2026-07-02,,每日明細,青青文具,4712692432408,創意磁鐵(小鴨泳圈),65.0,1.0,0,1.0,65.0
2026-07-02,,每日明細,青青文具,4712692433498,好想兔創意磁鐵(福爾摩兔),65.0,1.0,0,1.0,65.0
2026-07-02,,每日明細,青青文具,4712692434600,創意磁鐵(喝一杯),65.0,1.0,0,1.0,65.0
2026-07-02,,每日明細,青青文具,4712692434617,創意磁鐵(我很好養),65.0,2.0,0,2.0,130.0
2026-07-02,,每日明細,青青文具,4712692447938,環保摺疊購物袋(衝浪),129.0,1.0,0,1.0,129.0
2026-07-02,,每日明細,青青文具,4712692461385,好想兔趣味轉盤吊飾(水果茶),99.0,1.0,0,1.0,99.0
2026-07-02,,每日明細,青青文具,4712692466458,皮革面紙套(旅行時間),119.0,1.0,0,1.0,119.0
2026-07-02,,每日明細,青青文具,4712692466465,皮革面紙套(愉快一天),119.0,1.0,0,1.0,119.0
2026-07-02,,每日明細,青青文具,4712692470493,壓克力吊飾(奶油),60.0,1.0,0,1.0,60.0
2026-07-02,,每日明細,青青文具,4712692470530,壓克力吊飾(冰淇淋),60.0,1.0,0,1.0,60.0
2026-07-02,,每日明細,青青文具,4712692471872,金屬吊飾(我很好養),120.0,2.0,0,2.0,240.0
2026-07-02,,每日明細,青青文具,4712692471902,圓形胸章(馬上下班),50.0,1.0,0,1.0,50.0
2026-07-02,,每日明細,青青文具,4712692480393,壓克力旋轉易拉扣(吃吃吃!),100.0,1.0,0,1.0,100.0
2026-07-02,,每日明細,青青文具,4712692480409,壓克力旋轉易拉扣(喂喂喂!),100.0,1.0,0,1.0,100.0
2026-07-02,,每日明細,素顏之本,4716820494771,檜木皂,150.0,2.0,0,2.0,300.0
2026-07-02,,每日明細,素顏之本,4716820496706,金富桂皂,150.0,1.0,0,1.0,150.0
2026-07-02,,每日明細,謙謙創藝,9427260200017,捏捏紓壓公仔 - 好想兔坐姿款,199.0,4.0,1,3.0,597.0
2026-07-02,,每日明細,謙謙創藝,9427260200024,捏捏紓壓公仔 - 好想兔母湯款,199.0,2.0,0,2.0,398.0
2026-07-02,,每日明細,謙謙創藝,9427260300045,七折扇 - 佛系款,79.0,1.0,0,1.0,79.0
2026-07-02,,每日明細,謙謙創藝,9427260300069,七折扇 - 大臉款,79.0,4.0,0,4.0,316.0
2026-07-02,,每日明細,謙謙創藝,9427260300083,安全帶護套 - 好想兔款,349.0,5.0,0,5.0,1745.0
2026-07-02,,每日明細,謙謙創藝,9427260300090,安全帶護套 - 小賤狗款,349.0,2.0,0,2.0,698.0
2026-07-02,,每日明細,謙謙創藝,9427260300106,擦手巾_好想兔款,399.0,1.0,0,1.0,399.0
2026-07-02,,每日明細,謙謙創藝,9427260300113,絨毛票卡夾_好想兔款,299.0,3.0,0,3.0,897.0
2026-07-02,,每日明細,謙謙創藝,9427260300137,【十週年】絨毛娃娃吊飾_心情想兔_單盒,350.0,6.0,0,6.0,2100.0
2026-07-02,,每日明細,謙謙創藝,9427260400011,【十週年】金屬徽章_懷舊系列 - 想兔椅子,150.0,2.0,0,2.0,300.0
2026-07-02,,每日明細,謙謙創藝,9427260400134,手機掛繩套組_母湯款,0.0,15.0,0,15.0,0.0
2026-07-02,,每日明細,謙謙創藝,9427260400165,小燈箱_鹽酥雞店,199.0,4.0,0,4.0,796.0
2026-07-02,,每日明細,謙謙創藝,9427260400271,復古小卡包 - 愛睡想兔,99.0,1.0,0,1.0,99.0
2026-07-02,,每日明細,謙謙創藝,9427260400288,復古小卡包 - 出遊趣,99.0,2.0,0,2.0,198.0
2026-07-02,,每日明細,謙謙創藝,9427260400295,擋泥板 - 太近我會心動,399.0,1.0,0,1.0,399.0
2026-07-02,,每日明細,謙謙創藝,9427260400318,擋泥板 - 追尾必嫁,399.0,2.0,0,2.0,798.0
2026-07-02,,每日明細,謙謙創藝,9427260601838,【十週年贈品】壓克力立牌_鋼管女郎&重機,0.0,6.0,0,6.0,0.0
2026-07-02,,每日明細,謙謙創藝,9427260601845,【十週年贈品】壓克力場景組_想兔宮,0.0,2.0,0,2.0,0.0
2026-07-02,,每日明細,泊采,A110050083041902,RETRO-S2 好想兔 蜜奶茶,1930.0,1.0,0,1.0,1930.0
2026-07-02,,每日明細,泊采,A110050083551902,RETRO-S2 好想兔 水泥灰,1930.0,1.0,0,1.0,1930.0
2026-07-02,,每日明細,泊采,A110050083B81902,RETRO-S2 好想兔 草莓粉,1930.0,1.0,0,1.0,1930.0
2026-07-02,,每日明細,楊竹科技,YZ0013,好想兔全黑 - 一卡通,390.0,1.0,0,1.0,390.0
2026-07-02,,每日明細,楊竹科技,YZ0018,好想兔伸縮造型 - 悠遊卡,420.0,1.0,0,1.0,420.0
2026-07-02,,每日明細,楊竹科技,YZ0028,好想兔磁吸燈箱(共6款),180.0,7.0,0,7.0,1260.0
2026-07-03,,每日明細,屋極國際,20230630002,好想兔-造型置物面紙套,599.0,1.0,0,1.0,599.0
2026-07-03,,每日明細,金獎樂園,20251202003A,壓克力吊飾(共8款),100.0,1.0,0,1.0,100.0
2026-07-03,,每日明細,金獎樂園,20251202004A,壓克力冰箱貼(共8款),100.0,3.0,0,3.0,300.0
2026-07-03,,每日明細,謙謙創藝,2025136,一番賞抽獎,300.0,3.0,0,3.0,900.0
2026-07-03,,每日明細,謙謙創藝,2025137,特展扭蛋機抽獎,200.0,143.0,0,143.0,28600.0
2026-07-03,,每日明細,謙謙創藝,4256525610001,好想兔的社畜人生-Ｌ型雙層資料夾(1包2入),69.0,1.0,0,1.0,69.0
2026-07-03,,每日明細,謙謙創藝,4256525610004,為了生活-好想兔水洗牛皮提袋,290.0,1.0,0,1.0,290.0
2026-07-03,,每日明細,謙謙創藝,4256525610020,好想兔3D場景貼紙組-血汗辦公室,49.0,1.0,0,1.0,49.0
2026-07-03,,每日明細,謙謙創藝,4256525610022,好想兔3D場景貼紙組-社畜心理診所,49.0,1.0,0,1.0,49.0
2026-07-03,,每日明細,謙謙創藝,4256525610023,好想兔3D場景貼紙組-八卦熱炒店,49.0,1.0,0,1.0,49.0
2026-07-03,,每日明細,謙謙創藝,4256525610028,好好吃好好喝-好想兔隔熱墊組(1組2入),390.0,1.0,0,1.0,390.0
2026-07-03,,每日明細,謙謙創藝,4256560109006,好想留住你-好想兔木製印章組,550.0,1.0,0,1.0,550.0
2026-07-03,,每日明細,甜蜜約定,42951034,HCV-702,3800.0,1.0,0,1.0,3800.0
2026-07-03,,每日明細,(無廠商-門票/現場服務類),429520260601,十週年特展-現場票券 - 全票,350.0,8.0,0,8.0,2800.0
2026-07-03,,每日明細,(無廠商-門票/現場服務類),429520260602,十週年特展-現場票券 - 雙人票,649.0,7.0,0,7.0,4543.0
2026-07-03,,每日明細,(無廠商-門票/現場服務類),429520260603,十週年特展-現場票券 - 學生票,249.0,7.0,0,7.0,1743.0
2026-07-03,,每日明細,(無廠商-門票/現場服務類),429520260604,十週年特展-現場票券 - 愛心票,0.0,2.0,0,2.0,0.0
2026-07-03,,每日明細,(無廠商-門票/現場服務類),429520260605,十週年特展-現場票券 - 陪同票,175.0,2.0,0,2.0,350.0
2026-07-03,,每日明細,謙謙創藝,4295656907018,植絨盲盒公仔(單盒),300.0,4.0,0,4.0,1200.0
2026-07-03,,每日明細,謙謙創藝,4295656912131,追雞排的路上-好想兔帆布提袋,290.0,2.0,0,2.0,580.0
2026-07-03,,每日明細,謙謙創藝,4295656924053,好想鎖住你-鈴鐺鑰匙圈好想兔款,199.0,1.0,0,1.0,199.0
2026-07-03,,每日明細,謙謙創藝,4295656924138,好想兔結婚婚約套組,999.0,2.0,0,2.0,1998.0
2026-07-03,,每日明細,謙謙創藝,4711035715321,好想兔搖頭公仔-招財款,350.0,1.0,0,1.0,350.0
2026-07-03,,每日明細,謙謙創藝,4711035715352,好想兔搖頭公仔-歡唱款,350.0,1.0,0,1.0,350.0
2026-07-03,,每日明細,極程,4711508950136,機車公仔第二彈(單抽) - 單盒X1,450.0,2.0,0,2.0,900.0
2026-07-03,,每日明細,進豐,4711527845901,好想兔圓型木杯墊-愛心,290.0,1.0,0,1.0,290.0
2026-07-03,,每日明細,進豐,4711527845932,好想兔方型木盤-有我的份嗎？！,490.0,1.0,0,1.0,490.0
2026-07-03,,每日明細,青青文具,4712692018121,皮革卡套鑰匙圈(吹涼涼),90.0,1.0,0,1.0,90.0
2026-07-03,,每日明細,青青文具,4712692018138,皮革卡套鑰匙圈(西瓜冰棒),90.0,1.0,0,1.0,90.0
2026-07-03,,每日明細,青青文具,4712692018169,門禁卡套鑰匙圈(享受一下),129.0,1.0,0,1.0,129.0
2026-07-03,,每日明細,青青文具,4712692074141,掛示牌(OPEN),280.0,2.0,0,2.0,560.0
2026-07-03,,每日明細,青青文具,4712692075025,壓克力夾子(急件),50.0,3.0,0,3.0,150.0
2026-07-03,,每日明細,青青文具,4712692075032,壓克力夾子(夾小人),50.0,2.0,0,2.0,100.0
2026-07-03,,每日明細,青青文具,4712692088964,造型磁性(宮廷)書籤(2入),60.0,1.0,0,1.0,60.0
2026-07-03,,每日明細,青青文具,4712692089107,2入壓克力(宅在家)磁條(短),70.0,2.0,0,2.0,140.0
2026-07-03,,每日明細,青青文具,4712692089114,2入壓克力(偷偷來)磁條(短),70.0,1.0,0,1.0,70.0
2026-07-03,,每日明細,青青文具,4712692089121,2入壓克力(新髮型)磁條(短),70.0,1.0,0,1.0,70.0
2026-07-03,,每日明細,青青文具,4712692155000,長版證件繩(想兔日常),90.0,1.0,0,1.0,90.0
2026-07-03,,每日明細,青青文具,4712692279980,防水裝飾貼紙(心塞塞),25.0,1.0,0,1.0,25.0
2026-07-03,,每日明細,青青文具,4712692410024,防水裝飾貼紙(外星賤賤),25.0,2.0,0,2.0,50.0
2026-07-03,,每日明細,青青文具,4712692413087,防水裝飾貼紙(沒問題),25.0,1.0,0,1.0,25.0
2026-07-03,,每日明細,青青文具,4712692413193,防水裝飾貼紙(幽靈兔),25.0,1.0,0,1.0,25.0
2026-07-03,,每日明細,青青文具,4712692413797,防水裝飾貼紙(小木馬),25.0,1.0,0,1.0,25.0
2026-07-03,,每日明細,青青文具,4712692413803,防水裝飾貼紙(蹲一下),25.0,3.0,0,3.0,75.0
2026-07-03,,每日明細,青青文具,4712692413810,防水裝飾貼紙(好開心),25.0,1.0,0,1.0,25.0
2026-07-03,,每日明細,青青文具,4712692413834,防水裝飾貼紙(吹吹風),25.0,4.0,0,4.0,100.0
2026-07-03,,每日明細,青青文具,4712692413841,防水裝飾貼紙(佛祖兔),25.0,4.0,0,4.0,100.0
2026-07-03,,每日明細,青青文具,4712692414596,防水裝飾貼紙(最愛西瓜),25.0,3.0,0,3.0,75.0
2026-07-03,,每日明細,青青文具,4712692414602,防水裝飾貼紙(游泳兔),25.0,1.0,0,1.0,25.0
2026-07-03,,每日明細,青青文具,4712692414626,防水裝飾貼紙(小鴨泳圈),25.0,3.0,0,3.0,75.0
2026-07-03,,每日明細,青青文具,4712692414664,防水裝飾貼紙(享受一下),25.0,2.0,0,2.0,50.0
2026-07-03,,每日明細,青青文具,4712692416279,防水裝飾貼紙(鳳梨酥),25.0,3.0,0,3.0,75.0
2026-07-03,,每日明細,青青文具,4712692416293,防水裝飾貼紙(泰國兔),25.0,1.0,0,1.0,25.0
2026-07-03,,每日明細,青青文具,4712692417696,防水裝飾貼紙(迪斯可兔),25.0,1.0,0,1.0,25.0
2026-07-03,,每日明細,青青文具,4712692417702,防水裝飾貼紙(旗袍兔),25.0,1.0,0,1.0,25.0
2026-07-03,,每日明細,青青文具,4712692424342,環保飲料杯套(西瓜冰棒),120.0,2.0,0,2.0,240.0
2026-07-03,,每日明細,青青文具,4712692424366,棉布書袋(清涼一下),176.0,1.0,0,1.0,176.0
2026-07-03,,每日明細,青青文具,4712692424410,水壺提袋(金魚),145.0,1.0,0,1.0,145.0
2026-07-03,,每日明細,青青文具,4712692433504,好想兔創意磁鐵(蒙古兔),65.0,1.0,0,1.0,65.0
2026-07-03,,每日明細,青青文具,4712692434587,創意磁鐵(萬事拜託),65.0,2.0,0,2.0,130.0
2026-07-03,,每日明細,青青文具,4712692434600,創意磁鐵(喝一杯),65.0,1.0,0,1.0,65.0
2026-07-03,,每日明細,青青文具,4712692434617,創意磁鐵(我很好養),65.0,3.0,0,3.0,195.0
2026-07-03,,每日明細,青青文具,4712692466458,皮革面紙套(旅行時間),119.0,1.0,0,1.0,119.0
2026-07-03,,每日明細,青青文具,4712692466465,皮革面紙套(愉快一天),119.0,1.0,0,1.0,119.0
2026-07-03,,每日明細,青青文具,4712692466724,好想兔木漿海綿(巧克力),49.0,1.0,0,1.0,49.0
2026-07-03,,每日明細,青青文具,4712692466731,好想兔木漿海綿(草莓),49.0,2.0,0,2.0,98.0
2026-07-03,,每日明細,青青文具,4712692470523,壓克力吊飾(咖啡),60.0,2.0,0,2.0,120.0
2026-07-03,,每日明細,青青文具,4712692470530,壓克力吊飾(冰淇淋),60.0,1.0,0,1.0,60.0
2026-07-03,,每日明細,青青文具,4712692471261,夜光停車號碼牌(大聲公),185.0,1.0,0,1.0,185.0
2026-07-03,,每日明細,青青文具,4712692471278,夜光停車號碼牌(拜託啦),185.0,1.0,0,1.0,185.0
2026-07-03,,每日明細,青青文具,4712692471858,金屬吊飾(功德+1),120.0,1.0,0,1.0,120.0
2026-07-03,,每日明細,青青文具,4712692471872,金屬吊飾(我很好養),120.0,2.0,0,2.0,240.0
2026-07-03,,每日明細,素顏之本,4716820496706,金富桂皂,150.0,1.0,0,1.0,150.0
2026-07-03,,每日明細,謙謙創藝,9427260200017,捏捏紓壓公仔 - 好想兔坐姿款,199.0,2.0,0,2.0,398.0
2026-07-03,,每日明細,謙謙創藝,9427260200024,捏捏紓壓公仔 - 好想兔母湯款,199.0,4.0,0,4.0,796.0
2026-07-03,,每日明細,謙謙創藝,9427260200031,捏捏紓壓公仔 - 小賤狗坐姿款,199.0,3.0,0,3.0,597.0
2026-07-03,,每日明細,謙謙創藝,9427260300038,麻將套組_好想發發發,2980.0,2.0,0,2.0,5960.0
2026-07-03,,每日明細,謙謙創藝,9427260300045,七折扇 - 佛系款,79.0,1.0,0,1.0,79.0
2026-07-03,,每日明細,謙謙創藝,9427260300069,七折扇 - 大臉款,79.0,1.0,0,1.0,79.0
2026-07-03,,每日明細,謙謙創藝,9427260300083,安全帶護套 - 好想兔款,349.0,5.0,0,5.0,1745.0
2026-07-03,,每日明細,謙謙創藝,9427260300090,安全帶護套 - 小賤狗款,349.0,1.0,0,1.0,349.0
2026-07-03,,每日明細,謙謙創藝,9427260300106,擦手巾_好想兔款,399.0,2.0,0,2.0,798.0
2026-07-03,,每日明細,謙謙創藝,9427260300113,絨毛票卡夾_好想兔款,299.0,1.0,0,1.0,299.0
2026-07-03,,每日明細,謙謙創藝,9427260300137,【十週年】絨毛娃娃吊飾_心情想兔_單盒,350.0,1.0,0,1.0,350.0
2026-07-03,,每日明細,謙謙創藝,9427260300151,【十週年】金屬徽章_懷舊系列 - 想兔茄芷袋,150.0,1.0,0,1.0,150.0
2026-07-03,,每日明細,謙謙創藝,9427260400011,【十週年】金屬徽章_懷舊系列 - 想兔椅子,150.0,1.0,0,1.0,150.0
2026-07-03,,每日明細,謙謙創藝,9427260400035,【十週年】金屬徽章_懷舊系列 - 想兔藍白拖,150.0,1.0,0,1.0,150.0
2026-07-03,,每日明細,謙謙創藝,9427260400042,【十週年】金屬徽章_懷舊系列 - 想兔電鍋,150.0,3.0,0,3.0,450.0
2026-07-03,,每日明細,謙謙創藝,9427260400059,【十週年】金屬徽章_懷舊系列 - 想兔撲滿,150.0,1.0,0,1.0,150.0
2026-07-03,,每日明細,謙謙創藝,9427260400066,【十週年】金屬徽章_懷舊系列 - 想兔浴缸,150.0,1.0,0,1.0,150.0
2026-07-03,,每日明細,謙謙創藝,9427260400103,【十週年】盲盒公仔_好想與你憶當年_中盒,1800.0,4.0,0,4.0,7200.0
2026-07-03,,每日明細,謙謙創藝,9427260400134,手機掛繩套組_母湯款,0.0,26.0,0,26.0,0.0
2026-07-03,,每日明細,謙謙創藝,9427260400165,小燈箱_鹽酥雞店,199.0,4.0,0,4.0,796.0
2026-07-03,,每日明細,謙謙創藝,9427260400226,磁吸壓克力吊飾 - 想兔寵物機,239.0,1.0,0,1.0,239.0
2026-07-03,,每日明細,謙謙創藝,9427260400240,磁吸壓克力吊飾 - 蘋果麵包想兔,239.0,1.0,0,1.0,239.0
2026-07-03,,每日明細,謙謙創藝,9427260400288,復古小卡包 - 出遊趣,99.0,1.0,0,1.0,99.0
2026-07-03,,每日明細,謙謙創藝,9427260400295,擋泥板 - 太近我會心動,399.0,3.0,0,3.0,1197.0
2026-07-03,,每日明細,謙謙創藝,9427260400301,擋泥板 - 你還要跟著我騎多久?,399.0,3.0,0,3.0,1197.0
2026-07-03,,每日明細,謙謙創藝,9427260600107,短版T恤_今天的我沒有極限_地鐵藍 - XL,890.0,1.0,0,1.0,890.0
2026-07-03,,每日明細,謙謙創藝,9427260600343,短版T恤_青春校園_象牙 - XL,890.0,1.0,0,1.0,890.0
2026-07-03,,每日明細,謙謙創藝,9427260600589,短版T恤_come on baby_淺粉 - XL,890.0,1.0,0,1.0,890.0
2026-07-03,,每日明細,謙謙創藝,9427260600657,短版T恤_come on baby_深卡其 - 2XL,890.0,1.0,0,1.0,890.0
2026-07-03,,每日明細,謙謙創藝,9427260600695,短版T恤_come on baby_淡紫 - L,890.0,1.0,0,1.0,890.0
2026-07-03,,每日明細,謙謙創藝,9427260601487,短版T恤_開飯部隊_黑色 - XL,890.0,1.0,0,1.0,890.0
2026-07-03,,每日明細,謙謙創藝,9427260601838,【十週年贈品】壓克力立牌_鋼管女郎&重機,0.0,18.0,0,18.0,0.0
2026-07-03,,每日明細,謙謙創藝,9427260601845,【十週年贈品】壓克力場景組_想兔宮,0.0,15.0,0,15.0,0.0
2026-07-03,,每日明細,楊竹科技,YZ0001,好想兔健保 - 悠遊卡,300.0,3.0,0,3.0,900.0
2026-07-03,,每日明細,楊竹科技,YZ0002,好想兔健保 - 一卡通,300.0,2.0,0,2.0,600.0
2026-07-03,,每日明細,楊竹科技,YZ0005,小賤狗黑卡 - 一卡通,300.0,1.0,0,1.0,300.0
2026-07-03,,每日明細,楊竹科技,YZ0012,好想兔全黑 - 悠遊卡,390.0,2.0,0,2.0,780.0
2026-07-03,,每日明細,楊竹科技,YZ0017,好想兔閃卡 - icash,390.0,1.0,0,1.0,390.0
2026-07-03,,每日明細,楊竹科技,YZ0020,好想兔木質存錢筒,490.0,1.0,0,1.0,490.0
2026-07-03,,每日明細,楊竹科技,YZ0024,好想兔 x 珍珠款藍鯨吸管 - 黑,390.0,2.0,0,2.0,780.0
2026-07-03,,每日明細,楊竹科技,YZ0028,好想兔磁吸燈箱(共6款),180.0,1.0,0,1.0,180.0
2026-07-03,,每日明細,楊竹科技,YZ0029,好想兔三角燈箱(共6款),220.0,3.0,0,3.0,660.0
2026-07-03,,每日明細,楊竹科技,YZ0030,好想兔置物櫃套組 - 粉,690.0,1.0,0,1.0,690.0
2026-07-04,,每日明細,補完計畫,1000842-180,寬版T恤-佛系賺錢_好想兔（深灰） - L,890.0,2.0,0,2.0,1780.0
2026-07-04,,每日明細,補完計畫,1000843-83,帆布袋-不是在賺錢就是在賺錢的路上_好想兔,550.0,2.0,0,2.0,1092.0
2026-07-04,,每日明細,補完計畫,1000845-171,方型陶瓷杯墊-再撐一下！_好想兔,280.0,1.0,0,1.0,280.0
2026-07-04,,每日明細,屋極國際,20230630002,好想兔-造型置物面紙套,599.0,3.0,0,3.0,1797.0
2026-07-04,,每日明細,屋極國際,20240802106,好想兔-植絨腳踏墊,399.0,2.0,0,2.0,798.0
2026-07-04,,每日明細,屋極國際,20240808208,好想兔-15公分吊飾,250.0,3.0,0,3.0,750.0
2026-07-04,,每日明細,謙謙創藝,20251014,瞬間吸水軟式珪藻土防滑地墊-宇,690.0,1.0,0,1.0,690.0
2026-07-04,,每日明細,金獎樂園,20251202003A,壓克力吊飾(共8款),100.0,4.0,0,4.0,400.0
2026-07-04,,每日明細,謙謙創藝,2025136,一番賞抽獎,300.0,7.0,0,7.0,2100.0
2026-07-04,,每日明細,阿拉丁,20260118001,阿拉丁商品 - 好想兔十週年-印章,100.0,8.0,0,8.0,800.0
2026-07-04,,每日明細,阿拉丁,20260118002,阿拉丁商品 - 社畜人生-拼圖,100.0,12.0,0,12.0,1200.0
2026-07-04,,每日明細,阿拉丁,20260118003,阿拉丁商品 - 好想兔十周年拍貼機,100.0,32.0,0,32.0,3200.0
2026-07-04,,每日明細,阿拉丁,20260118005,阿拉丁商品 - 社畜人生-鑰匙圈,80.0,3.0,0,3.0,240.0
2026-07-04,,每日明細,阿拉丁,20260118006,阿拉丁商品 - 好想兔十週年-徽章,70.0,5.0,0,5.0,350.0
2026-07-04,,每日明細,金獎樂園,2026013100016,兒童書包 - (灰黃款),299.0,3.0,0,3.0,897.0
2026-07-04,,每日明細,金獎樂園,2026013100023,兒童書包 - (灰色款),299.0,3.0,0,3.0,897.0
2026-07-04,,每日明細,謙謙創藝,4256525610001,好想兔的社畜人生-Ｌ型雙層資料夾(1包2入),69.0,4.0,0,4.0,276.0
2026-07-04,,每日明細,謙謙創藝,4256525610004,為了生活-好想兔水洗牛皮提袋,290.0,2.0,0,2.0,574.0
2026-07-04,,每日明細,謙謙創藝,4256525610005,FOLDABLE BOTTLE 好想兔旅行折疊水瓶,290.0,1.0,0,1.0,290.0
2026-07-04,,每日明細,謙謙創藝,4256525610007,薪水入袋款-好想兔壓克力手機架,120.0,2.0,0,2.0,240.0
2026-07-04,,每日明細,謙謙創藝,4256525610011,為了生活-好想兔防水提袋 2L,299.0,1.0,0,1.0,299.0
2026-07-04,,每日明細,謙謙創藝,4256525610016,好想兔造型中筒襪-好想吃雞排款,190.0,2.0,0,2.0,380.0
2026-07-04,,每日明細,謙謙創藝,4256525610017,好想兔造型中筒襪-好想喝珍奶款,190.0,2.0,0,2.0,380.0
2026-07-04,,每日明細,謙謙創藝,4256525610018,甜如蜜-好想兔透明文具袋三套組(1組3入),190.0,4.0,0,4.0,760.0
2026-07-04,,每日明細,謙謙創藝,4256525610020,好想兔3D場景貼紙組-血汗辦公室,49.0,2.0,0,2.0,98.0
2026-07-04,,每日明細,謙謙創藝,4256525610022,好想兔3D場景貼紙組-社畜心理診所,49.0,2.0,0,2.0,98.0
2026-07-04,,每日明細,謙謙創藝,4256525610027,能屈能伸-好想兔磁吸彎曲掛勾(1組2入),380.0,1.0,0,1.0,380.0
2026-07-04,,每日明細,謙謙創藝,4256525610028,好好吃好好喝-好想兔隔熱墊組(1組2入),390.0,1.0,0,1.0,390.0
2026-07-04,,每日明細,謙謙創藝,4256525610034,好想兔辦公日常-分類磁鐵四件組,180.0,3.0,0,3.0,540.0
2026-07-04,,每日明細,謙謙創藝,4256560109006,好想留住你-好想兔木製印章組,550.0,1.0,0,1.0,550.0
2026-07-04,,每日明細,甜蜜約定,4295070301,PE-M488空心,17480.0,2.0,0,2.0,34887.0
2026-07-04,,每日明細,甜蜜約定,4295070302,PE-M488實心,188000.0,1.0,0,1.0,188000.0
2026-07-04,,每日明細,甜蜜約定,42951001,ER-691,17600.0,1.0,0,1.0,17527.0
